new_dwc:kingdom,new_dwc:phylum,new_dwc:class,new_dwc:order,new_dwc:family,count
animalia,arthropoda,maxillopoda,harpacticoida,cancrincolidae,9
animalia,arthropoda,maxillopoda,harpacticoida,canthocamptidae,403
animalia,arthropoda,maxillopoda,harpacticoida,canuellidae,40
animalia,arthropoda,maxillopoda,harpacticoida,cerviniidae,31
animalia,arthropoda,maxillopoda,harpacticoida,chappuisiidae,1
animalia,arthropoda,maxillopoda,harpacticoida,cletodidae,107
animalia,arthropoda,maxillopoda,harpacticoida,cletopsyllidae,3
animalia,arthropoda,maxillopoda,harpacticoida,clytemnestridae,20
animalia,arthropoda,maxillopoda,harpacticoida,cristacoxidae,1
animalia,arthropoda,maxillopoda,harpacticoida,cylindropsyllidae,32
animalia,arthropoda,maxillopoda,harpacticoida,dactylopusiidae,31
animalia,arthropoda,maxillopoda,harpacticoida,darcythompsoniidae,19
animalia,arthropoda,maxillopoda,harpacticoida,diosaccidae,65
animalia,arthropoda,maxillopoda,harpacticoida,ectinosomatidae,240
animalia,arthropoda,maxillopoda,harpacticoida,euterpinidae,7
animalia,arthropoda,maxillopoda,harpacticoida,hamondiidae,1
animalia,arthropoda,maxillopoda,harpacticoida,harpacticidae,126
animalia,arthropoda,maxillopoda,harpacticoida,huntemanniidae,13
animalia,arthropoda,maxillopoda,harpacticoida,idyanthidae,17
animalia,arthropoda,maxillopoda,harpacticoida,laophontidae,234
animalia,arthropoda,maxillopoda,harpacticoida,laophontopsidae,4
animalia,arthropoda,maxillopoda,harpacticoida,leptastacidae,26
animalia,arthropoda,maxillopoda,harpacticoida,leptopontiidae,8
animalia,arthropoda,maxillopoda,harpacticoida,longipediidae,26
animalia,arthropoda,maxillopoda,harpacticoida,louriniidae,2
animalia,arthropoda,maxillopoda,harpacticoida,metidae,14
animalia,arthropoda,maxillopoda,harpacticoida,miraciidae,300
animalia,arthropoda,maxillopoda,harpacticoida,nannopodidae,24
animalia,arthropoda,maxillopoda,harpacticoida,neobradyidae,6
animalia,arthropoda,maxillopoda,harpacticoida,normanellidae,35
animalia,arthropoda,maxillopoda,harpacticoida,novocriniidae,1
animalia,arthropoda,maxillopoda,harpacticoida,orthopsyllidae,8
animalia,arthropoda,maxillopoda,harpacticoida,parameiropsidae,4
animalia,arthropoda,maxillopoda,harpacticoida,paramesochridae,70
animalia,arthropoda,maxillopoda,harpacticoida,parastenheliidae,14
animalia,arthropoda,maxillopoda,harpacticoida,parastenocarididae,65
animalia,arthropoda,maxillopoda,harpacticoida,peltidiidae,41
animalia,arthropoda,maxillopoda,harpacticoida,phyllognathopodidae,5
animalia,arthropoda,maxillopoda,harpacticoida,porcellidiidae,102
animalia,arthropoda,maxillopoda,harpacticoida,pseudotachidiidae,54
animalia,arthropoda,maxillopoda,harpacticoida,rhizothricidae,23
animalia,arthropoda,maxillopoda,harpacticoida,superornatiremidae,10
animalia,arthropoda,maxillopoda,harpacticoida,tachidiidae,23
animalia,arthropoda,maxillopoda,harpacticoida,tegastidae,39
animalia,arthropoda,maxillopoda,harpacticoida,tetragonicipitidae,40
animalia,arthropoda,maxillopoda,harpacticoida,thalestridae,106
animalia,arthropoda,maxillopoda,harpacticoida,thompsonulidae,13
animalia,arthropoda,maxillopoda,harpacticoida,tisbidae,166
animalia,arthropoda,maxillopoda,harpacticoida,zosimeidae,5
animalia,arthropoda,maxillopoda,kentrogonida,lernaeodiscidae,13
animalia,arthropoda,maxillopoda,kentrogonida,peltogastridae,42
animalia,arthropoda,maxillopoda,kentrogonida,sacculinidae,65
animalia,arthropoda,maxillopoda,laurida,,4
animalia,arthropoda,maxillopoda,laurida,lauridae,7
animalia,arthropoda,maxillopoda,laurida,petrarcidae,17
animalia,arthropoda,maxillopoda,laurida,synagogidae,33
animalia,arthropoda,maxillopoda,misophrioida,misophriidae,31
animalia,arthropoda,maxillopoda,monstrilloida,,2
animalia,arthropoda,maxillopoda,monstrilloida,monstrillidae,122
animalia,arthropoda,maxillopoda,mormonilloida,,1
animalia,arthropoda,maxillopoda,mormonilloida,mormonillidae,7
animalia,arthropoda,maxillopoda,pedunculata,,4
animalia,arthropoda,maxillopoda,pedunculata,anelasmatidae,1
animalia,arthropoda,maxillopoda,pedunculata,calanticidae,16
animalia,arthropoda,maxillopoda,pedunculata,eolepadidae,2
animalia,arthropoda,maxillopoda,pedunculata,heteralepadidae,56
animalia,arthropoda,maxillopoda,pedunculata,iblidae,25
animalia,arthropoda,maxillopoda,pedunculata,koleolepadidae,5
animalia,arthropoda,maxillopoda,pedunculata,lepadidae,223
animalia,arthropoda,maxillopoda,pedunculata,lithotryidae,2
animalia,arthropoda,maxillopoda,pedunculata,microlepadidae,2
animalia,arthropoda,maxillopoda,pedunculata,oxynaspididae,34
animalia,arthropoda,maxillopoda,pedunculata,poecilasmatidae,214
animalia,arthropoda,maxillopoda,pedunculata,pollicipedidae,36
animalia,arthropoda,maxillopoda,pedunculata,praelepadidae,1
animalia,arthropoda,maxillopoda,pedunculata,scalpellidae,317
animalia,arthropoda,maxillopoda,platycopioida,platycopiidae,4
animalia,arthropoda,maxillopoda,poecilostomatoida,,16
animalia,arthropoda,maxillopoda,poecilostomatoida,anchimolgidae,129
animalia,arthropoda,maxillopoda,poecilostomatoida,antheacheridae,4
animalia,arthropoda,maxillopoda,poecilostomatoida,anthessiidae,33
animalia,arthropoda,maxillopoda,poecilostomatoida,bomolochidae,153
animalia,arthropoda,maxillopoda,poecilostomatoida,catiniidae,4
animalia,arthropoda,maxillopoda,poecilostomatoida,chondracanthidae,142
animalia,arthropoda,maxillopoda,poecilostomatoida,clausidiidae,91
animalia,arthropoda,maxillopoda,poecilostomatoida,clausiidae,22
animalia,arthropoda,maxillopoda,poecilostomatoida,corycaeidae,89
animalia,arthropoda,maxillopoda,poecilostomatoida,entobiidae,1
animalia,arthropoda,maxillopoda,poecilostomatoida,erebonasteridae,6
animalia,arthropoda,maxillopoda,poecilostomatoida,ergasilidae,176
animalia,arthropoda,maxillopoda,poecilostomatoida,gastrodelphyidae,3
animalia,arthropoda,maxillopoda,poecilostomatoida,herpyllobiidae,1
animalia,arthropoda,maxillopoda,poecilostomatoida,kelleriidae,5
animalia,arthropoda,maxillopoda,poecilostomatoida,lamippidae,24
animalia,arthropoda,maxillopoda,poecilostomatoida,lernaeosoleidae,2
animalia,arthropoda,maxillopoda,poecilostomatoida,lichomolgidae,195
animalia,arthropoda,maxillopoda,poecilostomatoida,lubbockiidae,13
animalia,arthropoda,maxillopoda,poecilostomatoida,macrochironidae,19
animalia,arthropoda,maxillopoda,poecilostomatoida,myicolidae,27
animalia,arthropoda,maxillopoda,poecilostomatoida,mytilicolidae,8
animalia,arthropoda,maxillopoda,poecilostomatoida,nereicolidae,3
animalia,arthropoda,maxillopoda,poecilostomatoida,octopicolidae,5
animalia,arthropoda,maxillopoda,poecilostomatoida,oncaeidae,142
animalia,arthropoda,maxillopoda,poecilostomatoida,paralubbockiidae,1
animalia,arthropoda,maxillopoda,poecilostomatoida,pharodidae,3
animalia,arthropoda,maxillopoda,poecilostomatoida,philichthyidae,69
animalia,arthropoda,maxillopoda,poecilostomatoida,philoblennidae,2
animalia,arthropoda,maxillopoda,poecilostomatoida,polyankylidae,1
animalia,arthropoda,maxillopoda,poecilostomatoida,pseudanthessiidae,49
animalia,arthropoda,maxillopoda,poecilostomatoida,rhynchomolgidae,245
animalia,arthropoda,maxillopoda,poecilostomatoida,sabelliphilidae,17
animalia,arthropoda,maxillopoda,poecilostomatoida,sapphirinidae,47
animalia,arthropoda,maxillopoda,poecilostomatoida,serpulidicolidae,4
animalia,arthropoda,maxillopoda,poecilostomatoida,shiinoidae,10
animalia,arthropoda,maxillopoda,poecilostomatoida,spiophanicolidae,3
animalia,arthropoda,maxillopoda,poecilostomatoida,splanchnotrophidae,9
animalia,arthropoda,maxillopoda,poecilostomatoida,synapticolidae,42
animalia,arthropoda,maxillopoda,poecilostomatoida,synaptiphilidae,7
animalia,arthropoda,maxillopoda,poecilostomatoida,taeniacanthidae,125
animalia,arthropoda,maxillopoda,poecilostomatoida,telsidae,2
animalia,arthropoda,maxillopoda,poecilostomatoida,thamnomolgidae,4
animalia,arthropoda,maxillopoda,poecilostomatoida,tuccidae,2
animalia,arthropoda,maxillopoda,poecilostomatoida,urocopiidae,4
animalia,arthropoda,maxillopoda,poecilostomatoida,vahiniidae,2
animalia,arthropoda,maxillopoda,poecilostomatoida,xarifiidae,84
animalia,arthropoda,maxillopoda,porocephalida,linguatulidae,17
animalia,arthropoda,maxillopoda,porocephalida,porocephalidae,22
animalia,arthropoda,maxillopoda,porocephalida,sambonidae,2
animalia,arthropoda,maxillopoda,porocephalida,sebekidae,5
animalia,arthropoda,maxillopoda,porocephalida,subtriquetridae,1
animalia,arthropoda,maxillopoda,pygophora,cryptophialidae,31
animalia,arthropoda,maxillopoda,pygophora,lithoglyptidae,93
animalia,arthropoda,maxillopoda,pygophora,rodgerellidae,1
animalia,arthropoda,maxillopoda,pygophora,zapfellidae,2
animalia,arthropoda,maxillopoda,scalpelliformes,,267
animalia,arthropoda,maxillopoda,scalpelliformes,pollicipidae,15
animalia,arthropoda,maxillopoda,scalpelliformes,stramentidae,12
animalia,arthropoda,maxillopoda,sessilia,,24
animalia,arthropoda,maxillopoda,sessilia,archaeobalanidae,282
animalia,arthropoda,maxillopoda,sessilia,austrobalanidae,8
animalia,arthropoda,maxillopoda,sessilia,balanidae,930
animalia,arthropoda,maxillopoda,sessilia,bathylasmatidae,23
animalia,arthropoda,maxillopoda,sessilia,brachylepadidae,3
animalia,arthropoda,maxillopoda,sessilia,catophragmidae,13
animalia,arthropoda,maxillopoda,sessilia,chelonibiidae,35
animalia,arthropoda,maxillopoda,sessilia,chionolasmatidae,7
animalia,arthropoda,maxillopoda,sessilia,chthamalidae,214
animalia,arthropoda,maxillopoda,sessilia,coronulidae,132
animalia,arthropoda,maxillopoda,sessilia,neobrachylepadidae,2
animalia,arthropoda,maxillopoda,sessilia,neoverrucidae,1
animalia,arthropoda,maxillopoda,sessilia,pachylasmatidae,41
animalia,arthropoda,maxillopoda,sessilia,platylepadidae,22
animalia,arthropoda,maxillopoda,sessilia,pyrgomatidae,154
animalia,arthropoda,maxillopoda,sessilia,tetraclitidae,158
animalia,arthropoda,maxillopoda,sessilia,verrucidae,172
animalia,arthropoda,maxillopoda,siphonostomatoida,,34
animalia,arthropoda,maxillopoda,siphonostomatoida,artotrogidae,66
animalia,arthropoda,maxillopoda,siphonostomatoida,asterocheridae,212
animalia,arthropoda,maxillopoda,siphonostomatoida,brychiopontiidae,1
animalia,arthropoda,maxillopoda,siphonostomatoida,caligidae,576
animalia,arthropoda,maxillopoda,siphonostomatoida,cancerillidae,8
animalia,arthropoda,maxillopoda,siphonostomatoida,cecropidae,15
animalia,arthropoda,maxillopoda,siphonostomatoida,coralliomyzontidae,2
animalia,arthropoda,maxillopoda,siphonostomatoida,dichelesthiidae,13
animalia,arthropoda,maxillopoda,siphonostomatoida,dichelinidae,1
animalia,arthropoda,maxillopoda,siphonostomatoida,dinopontiidae,2
animalia,arthropoda,maxillopoda,siphonostomatoida,dirivultidae,92
animalia,arthropoda,maxillopoda,siphonostomatoida,dissonidae,15
animalia,arthropoda,maxillopoda,siphonostomatoida,ecbathyriontidae,3
animalia,arthropoda,maxillopoda,siphonostomatoida,entomolepididae,10
animalia,arthropoda,maxillopoda,siphonostomatoida,eudactylinidae,61
animalia,arthropoda,maxillopoda,siphonostomatoida,euryphoridae,48
animalia,arthropoda,maxillopoda,siphonostomatoida,hatschekiidae,94
animalia,arthropoda,maxillopoda,siphonostomatoida,hyponeoidae,3
animalia,arthropoda,maxillopoda,siphonostomatoida,kroyeriidae,21
animalia,arthropoda,maxillopoda,siphonostomatoida,lernaeopodidae,321
animalia,arthropoda,maxillopoda,siphonostomatoida,lernanthropidae,102
animalia,arthropoda,maxillopoda,siphonostomatoida,megapontiidae,8
animalia,arthropoda,maxillopoda,siphonostomatoida,micropontiidae,3
animalia,arthropoda,maxillopoda,siphonostomatoida,nanaspididae,15
animalia,arthropoda,maxillopoda,siphonostomatoida,naobranchiidae,14
animalia,arthropoda,maxillopoda,siphonostomatoida,nicothoidae,68
animalia,arthropoda,maxillopoda,siphonostomatoida,pandaridae,149
animalia,arthropoda,maxillopoda,siphonostomatoida,pennellidae,152
animalia,arthropoda,maxillopoda,siphonostomatoida,pontoeciellidae,7
animalia,arthropoda,maxillopoda,siphonostomatoida,pseudocycnidae,17
animalia,arthropoda,maxillopoda,siphonostomatoida,pseudohatschekiidae,1
animalia,arthropoda,maxillopoda,siphonostomatoida,rataniidae,5
animalia,arthropoda,maxillopoda,siphonostomatoida,scottomyzontidae,1
animalia,arthropoda,maxillopoda,siphonostomatoida,sphyriidae,39
animalia,arthropoda,maxillopoda,siphonostomatoida,sponginticolidae,1
animalia,arthropoda,maxillopoda,siphonostomatoida,stellicomitidae,15
animalia,arthropoda,maxillopoda,siphonostomatoida,trebiidae,9
animalia,arthropoda,merostomata,,,207
animalia,arthropoda,merostomata,,adelophthalmidae,3
animalia,arthropoda,merostomata,,bunodidae,4
animalia,arthropoda,merostomata,,carcinosomatidae,8
animalia,arthropoda,merostomata,,chasmataspidae,1
animalia,arthropoda,merostomata,,diploaspididae,1
animalia,arthropoda,merostomata,,dolichopteridae,10
animalia,arthropoda,merostomata,,erieopteridae,1
animalia,arthropoda,merostomata,,eurypteridae,61
animalia,arthropoda,merostomata,,hughmilleriidae,18
animalia,arthropoda,merostomata,,megalograptidae,7
animalia,arthropoda,merostomata,,mixopteridae,3
animalia,arthropoda,merostomata,,mycteropidae,2
animalia,arthropoda,merostomata,,pterygotidae,36
animalia,arthropoda,merostomata,,rhenopteridae,1
animalia,arthropoda,merostomata,,stylonuridae,6
animalia,arthropoda,merostomata,xiphosurida,,52
animalia,arthropoda,merostomata,xiphosurida,bellinuridae,2
animalia,arthropoda,merostomata,xiphosurida,euproopidae,27
animalia,arthropoda,merostomata,xiphosurida,limulidae,63
animalia,arthropoda,merostomata,xiphosurida,paleolimulidae,6
animalia,arthropoda,ostracoda,,,7816
animalia,arthropoda,ostracoda,,beyrichonidae,6
animalia,arthropoda,ostracoda,,bradoriidae,11
animalia,arthropoda,ostracoda,,comptalutidae,1
animalia,arthropoda,ostracoda,,hipponicharionidae,4
animalia,arthropoda,ostracoda,,hithidae,1
animalia,arthropoda,ostracoda,,indianidae,1
animalia,arthropoda,ostracoda,,isochilinidae,26
animalia,arthropoda,ostracoda,,kloedeniidae,3
animalia,arthropoda,ostracoda,,leguminocythereididae,1
animalia,arthropoda,ostracoda,,leperditiidae,108
animalia,arthropoda,ostracoda,,svealutidae,3
animalia,arthropoda,ostracoda,,urftellidae,1
animalia,arthropoda,ostracoda,halocyprida,,12
animalia,arthropoda,ostracoda,halocyprida,deeveyidae,20
animalia,arthropoda,ostracoda,halocyprida,halocyprididae,156
animalia,arthropoda,ostracoda,halocyprida,polycopidae,23
animalia,arthropoda,ostracoda,halocyprida,thaumatocyprididae,27
animalia,arthropoda,ostracoda,myodocopida,,25
animalia,arthropoda,ostracoda,myodocopida,cylindroleberididae,316
animalia,arthropoda,ostracoda,myodocopida,cypridinidae,364
animalia,arthropoda,ostracoda,myodocopida,entomoconchidae,3
animalia,arthropoda,ostracoda,myodocopida,entomozoidae,2
animalia,arthropoda,ostracoda,myodocopida,philomedidae,193
animalia,arthropoda,ostracoda,myodocopida,rhomboentomozoidae,1
animalia,arthropoda,ostracoda,myodocopida,rutidermatidae,67
animalia,arthropoda,ostracoda,myodocopida,sarsiellidae,246
animalia,arthropoda,ostracoda,palaeocopida,,186
animalia,arthropoda,ostracoda,palaeocopida,aechminellidae,2
animalia,arthropoda,ostracoda,palaeocopida,aechminidae,50
animalia,arthropoda,ostracoda,palaeocopida,amphissitidae,12
animalia,arthropoda,ostracoda,palaeocopida,aparchitidae,17
animalia,arthropoda,ostracoda,palaeocopida,arcyzonidae,7
animalia,arthropoda,ostracoda,palaeocopida,barychilinidae,12
animalia,arthropoda,ostracoda,palaeocopida,beyrichiidae,124
animalia,arthropoda,ostracoda,palaeocopida,bolliidae,42
animalia,arthropoda,ostracoda,palaeocopida,coelonellidae,2
animalia,arthropoda,ostracoda,palaeocopida,drepanellidae,8
animalia,arthropoda,ostracoda,palaeocopida,euprimitiidae,1
animalia,arthropoda,ostracoda,palaeocopida,glyptopleuridae,4
animalia,arthropoda,ostracoda,palaeocopida,graviidae,2
animalia,arthropoda,ostracoda,palaeocopida,hollinellidae,5
animalia,arthropoda,ostracoda,palaeocopida,hollinidae,53
animalia,arthropoda,ostracoda,palaeocopida,kellettinidae,3
animalia,arthropoda,ostracoda,palaeocopida,kirkbyellidae,2
animalia,arthropoda,ostracoda,palaeocopida,kirkbyidae,17
animalia,arthropoda,ostracoda,palaeocopida,kloedenellidae,35
animalia,arthropoda,ostracoda,palaeocopida,leperditellidae,56
animalia,arthropoda,ostracoda,palaeocopida,miltonellidae,3
animalia,arthropoda,ostracoda,palaeocopida,oepikellidae,1
animalia,arthropoda,ostracoda,palaeocopida,paraparchitidae,61
animalia,arthropoda,ostracoda,palaeocopida,placideidae,1
animalia,arthropoda,ostracoda,palaeocopida,primitiidae,15
animalia,arthropoda,ostracoda,palaeocopida,primitiopsidae,10
animalia,arthropoda,ostracoda,palaeocopida,quadrijugatoridae,11
animalia,arthropoda,ostracoda,palaeocopida,richinidae,1
animalia,arthropoda,ostracoda,palaeocopida,tetradellidae,48
animalia,arthropoda,ostracoda,palaeocopida,tvaerenellidae,8
animalia,arthropoda,ostracoda,palaeocopida,youngiellidae,15
animalia,arthropoda,ostracoda,palaeocopida,zygobolbidae,10
animalia,arthropoda,ostracoda,platycopida,,175
animalia,arthropoda,ostracoda,platycopida,cavellinidae,11
animalia,arthropoda,ostracoda,platycopida,cytherellidae,134
animalia,arthropoda,ostracoda,podocopida,,941
animalia,arthropoda,ostracoda,podocopida,acratiidae,1
animalia,arthropoda,ostracoda,podocopida,acronotellidae,1
animalia,arthropoda,ostracoda,podocopida,australocytherideidae,1
animalia,arthropoda,ostracoda,podocopida,bairdiidae,299
animalia,arthropoda,ostracoda,podocopida,bairdiocyprididae,20
animalia,arthropoda,ostracoda,podocopida,beecherellidae,11
animalia,arthropoda,ostracoda,podocopida,berounellidae,1
animalia,arthropoda,ostracoda,podocopida,brachycytheridae,30
animalia,arthropoda,ostracoda,podocopida,bufinidae,23
animalia,arthropoda,ostracoda,podocopida,bythocyprididae,25
animalia,arthropoda,ostracoda,podocopida,bythocytheridae,74
animalia,arthropoda,ostracoda,podocopida,candonidae,114
animalia,arthropoda,ostracoda,podocopida,carbonitidae,2
animalia,arthropoda,ostracoda,podocopida,cushmanideidae,10
animalia,arthropoda,ostracoda,podocopida,cyclocyprididae,2
animalia,arthropoda,ostracoda,podocopida,cyprideidae,5
animalia,arthropoda,ostracoda,podocopida,cyprididae,399
animalia,arthropoda,ostracoda,podocopida,cypridopsidae,29
animalia,arthropoda,ostracoda,podocopida,cytherettidae,74
animalia,arthropoda,ostracoda,podocopida,cytheridae,386
animalia,arthropoda,ostracoda,podocopida,cytherideidae,230
animalia,arthropoda,ostracoda,podocopida,cytherissinellidae,1
animalia,arthropoda,ostracoda,podocopida,cytheromatidae,20
animalia,arthropoda,ostracoda,podocopida,cytheruridae,313
animalia,arthropoda,ostracoda,podocopida,darwinulidae,18
animalia,arthropoda,ostracoda,podocopida,entocytheridae,32
